display  D   display_settings.c:400  _al_score_display_settings       [   0.13412] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13435] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13453] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13478] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13498] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13518] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13537] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13564] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.13647] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13678] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.13719] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13740] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13813] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13825] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13880] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13907] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13923] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13938] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.13948] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13960] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.13969] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.13979] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.13990] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14002] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14011] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14026] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14047] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14062] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14070] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14076] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14094] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14109] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14119] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14130] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14147] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14155] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14167] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14175] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14191] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14199] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14216] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14226] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14233] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14247] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14256] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14268] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14282] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14292] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14301] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14311] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14318] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14334] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14342] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14354] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14362] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14370] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14388] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14402] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14411] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14423] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14437] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14444] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14460] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14468] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14480] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14493] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14514] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14521] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14537] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14544] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.14558] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14565] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14580] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14587] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14598] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.14608] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.14621] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.14634] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.14711] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.14719] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.18160] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.28850] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.28861] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.28869] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.28879] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.28887] Returning d3d_display: 000001B2784AD440
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.28894] al_display=000001B2784AD440
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.28900] al_display->vt=000001B2784AD290
system   D            wsystem.c:834  maybe_parent_dir                 [   0.28927] Also searching C:\Users\mathb\source\repos\Project1\x64\
system   D            wsystem.c:889  _al_win_safe_load_library        [   0.28964] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   0.28971] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   0.29163] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.29174] Module "d3dx9_43.dll" loaded.
